python_tag,benchmark,class,mode,threads,runs,successful_runs,best_seconds,mean_seconds,best_mops,mean_mops
3.15t,EP,S,3,2,3,3,0.72,0.7233333333333333,46.62,46.423333333333325
3.15t,EP,S,3,4,3,3,0.36,0.36000000000000004,92.64,92.61666666666666
3.15t,EP,S,3,8,3,3,0.19,0.19000000000000003,181.22,181.12
3.15t,EP,S,3,16,3,3,0.19,0.19000000000000003,175.72,175.13
3.15t,EP,S,3,32,3,3,0.16,0.16,212.9,212.38666666666666
3.15t,EP,W,2,1,3,3,84.53,84.94666666666667,0.79,0.79
3.15t,EP,W,2,2,3,3,42.52,42.663333333333334,1.58,1.5733333333333335
3.15t,EP,W,2,4,3,3,21.42,21.53,3.13,3.1166666666666667
3.15t,EP,W,2,8,3,3,10.78,10.863333333333332,6.22,6.176666666666667
3.15t,EP,W,2,16,3,3,5.64,5.796666666666667,11.9,11.58
3.15t,EP,W,2,32,3,3,3.24,3.5666666666666664,20.73,19.076666666666668
3.15t,EP,W,3,1,3,3,2.87,2.8699999999999997,23.39,23.373333333333335
3.15t,EP,W,3,2,3,3,1.44,1.4400000000000002,46.68,46.67333333333334
3.15t,EP,W,3,4,3,3,0.72,0.7233333333333333,93.07,92.65333333333332
3.15t,EP,W,3,8,3,3,0.36,0.3666666666666667,184.19,183.34666666666666
3.15t,EP,W,3,16,3,3,0.37,0.36999999999999994,181.33,180.97
3.15t,EP,W,3,32,3,3,0.29,0.3,228.83,221.56000000000003
3.15t,FT,A,3,1,3,3,58.63,58.75666666666667,121.72,121.46
3.15t,FT,A,3,2,3,3,30.05,30.123333333333335,237.47,236.92666666666665
3.15t,FT,A,3,4,3,3,15.26,15.479999999999999,467.73,461.15333333333336
3.15t,FT,A,3,8,3,3,7.7,7.783333333333334,926.59,916.8466666666667
3.15t,FT,A,3,16,3,3,3.99,4.1033333333333335,1788.57,1740.8233333333335
3.15t,FT,A,3,32,3,3,4.18,4.216666666666667,1706.31,1691.9666666666665
3.15t,FT,S,0,1,3,3,38.76,38.809999999999995,4.57,4.5633333333333335
3.15t,FT,S,0,2,3,3,22.19,22.540000000000003,7.99,7.863333333333333
3.15t,FT,S,0,4,3,3,12.52,12.536666666666667,14.15,14.133333333333333
3.15t,FT,S,0,8,3,3,8.25,8.450000000000001,21.47,20.973333333333333
3.15t,FT,S,0,16,3,3,8.08,8.536666666666667,21.93,20.82
3.15t,FT,S,0,32,3,3,9.69,9.743333333333334,18.27,18.179999999999996
3.15t,FT,S,1,1,3,3,38.7,38.870000000000005,4.58,4.56
3.15t,FT,S,1,2,3,3,22.27,22.503333333333334,7.95,7.87
3.15t,FT,S,1,4,3,3,12.46,12.546666666666667,14.21,14.116666666666667
3.15t,FT,S,1,8,3,3,8.36,8.466666666666667,21.2,20.926666666666666
3.15t,FT,S,1,16,3,3,7.92,8.046666666666667,22.36,22.016666666666666
3.15t,FT,S,1,32,3,3,9.55,9.64,18.55,18.376666666666665
3.15t,FT,S,2,1,3,3,36.77,37.01333333333334,4.82,4.786666666666666
3.15t,FT,S,2,2,3,3,20.98,21.16,8.44,8.37
3.15t,FT,S,2,4,3,3,11.73,11.81,15.11,15.006666666666666
3.15t,FT,S,2,8,3,3,7.47,7.5299999999999985,23.73,23.536666666666665
3.15t,FT,S,2,16,3,3,6.51,6.646666666666667,27.21,26.66333333333333
