python_tag,benchmark,class,mode,threads,rep,returncode,timed_out,verification,npb_seconds,mops,wall_seconds,python_version,node,slurm_job_id,slurm_array_task_id,raw_log
3.15t,CG,S,2,8,2,0,False,SUCCESSFUL,3.27,20.35,50.87804460525513,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t08__r02.txt
3.15t,CG,S,2,8,3,0,False,SUCCESSFUL,3.32,20.1,51.20578575134277,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t08__r03.txt
3.15t,CG,S,2,16,1,0,False,SUCCESSFUL,3.66,18.21,51.10476803779602,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t16__r01.txt
3.15t,CG,S,2,16,2,0,False,SUCCESSFUL,3.77,17.7,51.62774419784546,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t16__r02.txt
3.15t,CG,S,2,16,3,0,False,SUCCESSFUL,3.7,18.0,51.31806945800781,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t16__r03.txt
3.15t,CG,S,2,32,1,0,False,SUCCESSFUL,7.42,8.98,55.17632341384888,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t32__r01.txt
3.15t,CG,S,2,32,2,0,False,SUCCESSFUL,6.99,9.53,54.93306589126587,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t32__r02.txt
3.15t,CG,S,2,32,3,0,False,SUCCESSFUL,7.5,8.89,55.11591339111328,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m2__t32__r03.txt
3.15t,CG,S,3,1,1,0,False,SUCCESSFUL,0.13,519.88,47.74295973777771,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m3__t01__r01.txt
3.15t,CG,S,3,1,2,0,False,SUCCESSFUL,0.13,518.03,47.52211904525757,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__CG__S__m3__t01__r02.txt
