python_tag,benchmark,class,mode,threads,rep,returncode,timed_out,verification,npb_seconds,mops,wall_seconds,python_version,node,slurm_job_id,slurm_array_task_id,raw_log
3.13t,FT,S,2,8,5,0,False,SUCCESSFUL,7.33,24.19,108.79003047943115,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m2__t08__r05.txt
3.13t,FT,S,3,2,1,0,False,SUCCESSFUL,1.2,147.46,183.12714791297913,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t02__r01.txt
3.13t,FT,S,3,2,2,0,False,SUCCESSFUL,1.19,148.61,183.03045845031738,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t02__r02.txt
3.13t,FT,S,3,2,3,0,False,SUCCESSFUL,1.28,138.81,182.74849200248718,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t02__r03.txt
3.13t,FT,S,3,2,4,0,False,SUCCESSFUL,1.2,147.27,183.1432650089264,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t02__r04.txt
3.13t,FT,S,3,2,5,0,False,SUCCESSFUL,1.21,145.91,181.52573490142822,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t02__r05.txt
3.13t,FT,S,3,8,1,0,False,SUCCESSFUL,0.37,482.48,180.83532333374023,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t08__r01.txt
3.13t,FT,S,3,8,2,0,False,SUCCESSFUL,0.35,502.69,180.1970145702362,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t08__r02.txt
3.13t,FT,S,3,8,3,0,False,SUCCESSFUL,0.33,538.19,179.43580794334412,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t08__r03.txt
3.13t,FT,S,3,8,4,0,False,SUCCESSFUL,0.33,534.19,180.62954449653625,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t08__r04.txt
3.13t,FT,S,3,8,5,0,False,SUCCESSFUL,0.35,502.08,183.61028456687927,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__S__m3__t08__r05.txt
3.13t,FT,W,2,2,1,0,False,SUCCESSFUL,46.71,7.98,152.280207157135,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m2__t02__r01.txt
3.13t,FT,W,2,2,2,0,False,SUCCESSFUL,47.79,7.8,152.9176242351532,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m2__t02__r02.txt
3.13t,FT,W,2,2,3,0,False,SUCCESSFUL,46.86,7.95,152.49753999710083,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m2__t02__r03.txt
3.13t,FT,W,2,8,1,0,False,SUCCESSFUL,16.81,22.16,119.11524319648743,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m2__t08__r01.txt
3.13t,FT,W,2,8,2,0,False,SUCCESSFUL,16.41,22.7,118.68250799179077,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m2__t08__r02.txt
3.13t,FT,W,2,8,3,0,False,SUCCESSFUL,16.97,21.96,119.38724374771118,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m2__t08__r03.txt
3.13t,FT,W,3,2,1,0,False,SUCCESSFUL,2.39,156.26,184.6027491092682,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m3__t02__r01.txt
3.13t,FT,W,3,2,2,0,False,SUCCESSFUL,2.4,155.02,185.50710821151733,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m3__t02__r02.txt
3.13t,FT,W,3,2,3,0,False,SUCCESSFUL,2.37,157.57,184.03346300125122,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m3__t02__r03.txt
3.13t,FT,W,3,8,1,0,False,SUCCESSFUL,0.64,583.17,183.805184841156,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m3__t08__r01.txt
3.13t,FT,W,3,8,2,0,False,SUCCESSFUL,0.63,588.39,182.82413840293884,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m3__t08__r02.txt
3.13t,FT,W,3,8,3,0,False,SUCCESSFUL,0.66,566.82,182.87659001350403,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__FT__W__m3__t08__r03.txt
3.13t,IS,S,2,2,1,0,False,SUCCESSFUL,0.16,4.09,46.41110372543335,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t02__r01.txt
3.13t,IS,S,2,2,2,0,False,SUCCESSFUL,0.16,4.05,46.39997339248657,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t02__r02.txt
3.13t,IS,S,2,2,3,0,False,SUCCESSFUL,0.16,4.03,47.0963671207428,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t02__r03.txt
3.13t,IS,S,2,2,4,0,False,SUCCESSFUL,0.16,4.15,45.63324236869812,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t02__r04.txt
3.13t,IS,S,2,2,5,0,False,SUCCESSFUL,0.16,4.17,45.820250034332275,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t02__r05.txt
3.13t,IS,S,2,8,1,0,False,SUCCESSFUL,0.09,7.42,45.66342282295227,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t08__r01.txt
3.13t,IS,S,2,8,2,0,False,SUCCESSFUL,0.09,7.34,45.590784311294556,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t08__r02.txt
3.13t,IS,S,2,8,3,0,False,SUCCESSFUL,0.09,7.38,45.58000183105469,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t08__r03.txt
3.13t,IS,S,2,8,4,0,False,SUCCESSFUL,0.09,7.44,45.43460440635681,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t08__r04.txt
3.13t,IS,S,2,8,5,0,False,SUCCESSFUL,0.09,7.35,45.51720690727234,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m2__t08__r05.txt
3.13t,IS,S,3,2,1,0,False,SUCCESSFUL,0.0,192.24,83.12109756469727,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t02__r01.txt
3.13t,IS,S,3,2,2,0,False,SUCCESSFUL,0.0,136.46,83.94433069229126,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t02__r02.txt
3.13t,IS,S,3,2,3,0,False,SUCCESSFUL,0.0,233.86,83.91200685501099,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t02__r03.txt
3.13t,IS,S,3,2,4,0,False,SUCCESSFUL,0.0,217.66,86.08680748939514,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t02__r04.txt
3.13t,IS,S,3,2,5,0,False,SUCCESSFUL,0.0,216.75,83.03844094276428,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t02__r05.txt
3.13t,IS,S,3,8,1,0,False,SUCCESSFUL,0.01,114.69,83.220290184021,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t08__r01.txt
3.13t,IS,S,3,8,2,0,False,SUCCESSFUL,0.01,102.8,83.47068095207214,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t08__r02.txt
3.13t,IS,S,3,8,3,0,False,SUCCESSFUL,0.01,102.68,84.6296615600586,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t08__r03.txt
3.13t,IS,S,3,8,4,0,False,SUCCESSFUL,0.01,100.43,83.31950902938843,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t08__r04.txt
3.13t,IS,S,3,8,5,0,False,SUCCESSFUL,0.01,98.45,85.70260334014893,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-221,7256592,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__S__m3__t08__r05.txt
3.13t,IS,W,2,2,1,0,False,SUCCESSFUL,2.79,3.76,51.669716358184814,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m2__t02__r01.txt
3.13t,IS,W,2,2,2,0,False,SUCCESSFUL,2.78,3.77,51.90547561645508,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m2__t02__r02.txt
3.13t,IS,W,2,2,3,0,False,SUCCESSFUL,2.78,3.77,52.48381209373474,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m2__t02__r03.txt
3.13t,IS,W,2,8,1,0,False,SUCCESSFUL,2.11,4.98,48.82147479057312,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m2__t08__r01.txt
3.13t,IS,W,2,8,2,0,False,SUCCESSFUL,2.12,4.94,48.68856883049011,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m2__t08__r02.txt
3.13t,IS,W,2,8,3,0,False,SUCCESSFUL,2.1,5.0,48.68359637260437,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m2__t08__r03.txt
3.13t,IS,W,3,2,1,0,False,SUCCESSFUL,0.02,503.58,82.39802670478821,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m3__t02__r01.txt
3.13t,IS,W,3,2,2,0,False,SUCCESSFUL,0.02,494.52,82.4493260383606,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m3__t02__r02.txt
3.13t,IS,W,3,2,3,0,False,SUCCESSFUL,0.02,499.93,82.54814910888672,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m3__t02__r03.txt
3.13t,IS,W,3,8,1,0,False,SUCCESSFUL,0.02,524.58,85.51069259643555,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m3__t08__r01.txt
3.13t,IS,W,3,8,2,0,False,SUCCESSFUL,0.02,528.14,84.68971824645996,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m3__t08__r02.txt
3.13t,IS,W,3,8,3,0,False,SUCCESSFUL,0.02,517.21,84.05512833595276,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-175,7255995,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__IS__W__m3__t08__r03.txt
3.13t,MG,S,2,2,1,0,False,SUCCESSFUL,1.45,5.23,90.68117356300354,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t02__r01.txt
3.13t,MG,S,2,2,2,0,False,SUCCESSFUL,1.45,5.23,89.25835609436035,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t02__r02.txt
3.13t,MG,S,2,2,3,0,False,SUCCESSFUL,1.47,5.17,89.57582974433899,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t02__r03.txt
3.13t,MG,S,2,2,4,0,False,SUCCESSFUL,1.46,5.2,89.1114764213562,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t02__r04.txt
3.13t,MG,S,2,2,5,0,False,SUCCESSFUL,1.46,5.22,89.56180477142334,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t02__r05.txt
3.13t,MG,S,2,8,1,0,False,SUCCESSFUL,0.43,17.74,88.45869898796082,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t08__r01.txt
3.13t,MG,S,2,8,2,0,False,SUCCESSFUL,0.42,17.99,88.1576771736145,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t08__r02.txt
3.13t,MG,S,2,8,3,0,False,SUCCESSFUL,0.43,17.74,88.00071048736572,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t08__r03.txt
3.13t,MG,S,2,8,4,0,False,SUCCESSFUL,0.43,17.73,88.0661141872406,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t08__r04.txt
3.13t,MG,S,2,8,5,0,False,SUCCESSFUL,0.42,17.9,88.26949715614319,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m2__t08__r05.txt
3.13t,MG,S,3,2,1,0,False,SUCCESSFUL,0.02,397.62,172.08353662490845,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t02__r01.txt
3.13t,MG,S,3,2,2,0,False,SUCCESSFUL,0.02,371.76,171.2366189956665,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t02__r02.txt
3.13t,MG,S,3,2,3,0,False,SUCCESSFUL,0.02,390.2,172.5552158355713,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t02__r03.txt
3.13t,MG,S,3,2,4,0,False,SUCCESSFUL,0.02,385.93,171.78307175636292,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t02__r04.txt
3.13t,MG,S,3,2,5,0,False,SUCCESSFUL,0.02,386.21,171.11350965499878,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t02__r05.txt
3.13t,MG,S,3,8,1,0,False,SUCCESSFUL,0.05,154.0,171.35350275039673,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t08__r01.txt
3.13t,MG,S,3,8,2,0,False,SUCCESSFUL,0.05,153.47,171.06857895851135,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t08__r02.txt
3.13t,MG,S,3,8,3,0,False,SUCCESSFUL,0.05,156.22,171.1235671043396,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t08__r03.txt
3.13t,MG,S,3,8,4,0,False,SUCCESSFUL,0.05,157.55,171.3911521434784,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-173,7256654,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_extra_threads_nopin/raw/py313t__MG__S__m3__t08__r04.txt
