python_tag,benchmark,class,mode,threads,rep,returncode,timed_out,verification,npb_seconds,mops,wall_seconds,python_version,node,slurm_job_id,slurm_array_task_id,raw_log
3.13t,CG,S,2,1,1,0,False,SUCCESSFUL,15.77,4.23,80.2187283039093,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-14,7140682,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t01__r01.txt
3.13t,CG,S,2,1,2,0,False,SUCCESSFUL,15.79,4.22,74.60680508613586,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-14,7140682,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t01__r02.txt
3.13t,CG,S,2,1,3,0,False,SUCCESSFUL,16.13,4.13,74.79685282707214,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-14,7140682,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t01__r03.txt
3.13t,CG,S,2,1,4,0,False,SUCCESSFUL,15.77,4.23,75.11561417579651,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-24,7140683,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t01__r04.txt
3.13t,CG,S,2,1,5,0,False,SUCCESSFUL,15.77,4.23,74.27465438842773,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-24,7140683,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t01__r05.txt
3.13t,CG,S,2,4,1,0,False,SUCCESSFUL,19.04,3.5,77.12667489051819,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-24,7140683,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t04__r01.txt
3.13t,CG,S,2,4,2,0,False,SUCCESSFUL,18.9,3.53,78.78337001800537,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7140684,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t04__r02.txt
3.13t,CG,S,2,4,3,0,False,SUCCESSFUL,18.76,3.55,80.2833743095398,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7140684,3,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t04__r03.txt
3.13t,CG,S,2,4,4,0,False,SUCCESSFUL,18.74,3.56,82.7889494895935,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7140685,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t04__r04.txt
3.13t,CG,S,2,4,5,0,False,SUCCESSFUL,18.76,3.55,77.07982134819031,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7140685,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t04__r05.txt
3.13t,CG,S,2,16,1,0,False,SUCCESSFUL,29.42,2.27,88.42609429359436,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7140685,4,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t16__r01.txt
3.13t,CG,S,2,16,2,0,False,SUCCESSFUL,29.34,2.27,89.18689751625061,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7140938,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t16__r02.txt
3.13t,CG,S,2,16,3,0,False,SUCCESSFUL,29.31,2.27,88.13190293312073,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7140938,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t16__r03.txt
3.13t,CG,S,2,16,4,0,False,SUCCESSFUL,29.48,2.26,89.04807615280151,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7140938,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t16__r04.txt
3.13t,CG,S,2,16,5,0,False,SUCCESSFUL,29.73,2.24,90.213214635849,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-14,7140939,6,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t16__r05.txt
3.13t,CG,S,2,32,1,0,False,SUCCESSFUL,45.2,1.47,105.80839014053345,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-14,7140939,6,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t32__r01.txt
3.13t,CG,S,2,32,2,0,False,SUCCESSFUL,44.91,1.48,104.98438668251038,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-24,7140940,7,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t32__r02.txt
3.13t,CG,S,2,32,3,0,False,SUCCESSFUL,45.0,1.48,105.06297850608826,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-24,7140940,7,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t32__r03.txt
3.13t,CG,S,2,32,4,0,False,SUCCESSFUL,44.71,1.49,105.42415833473206,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-24,7140940,7,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t32__r04.txt
3.13t,CG,S,2,32,5,0,False,SUCCESSFUL,45.62,1.46,107.52996039390564,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7140941,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m2__t32__r05.txt
3.13t,CG,S,3,1,1,0,False,SUCCESSFUL,0.19,342.17,58.20818018913269,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7140941,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t01__r01.txt
3.13t,CG,S,3,1,2,0,False,SUCCESSFUL,0.19,342.87,58.925036668777466,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7140941,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t01__r02.txt
3.13t,CG,S,3,1,3,0,False,SUCCESSFUL,0.19,343.01,58.287922382354736,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-14,7141783,9,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t01__r03.txt
3.13t,CG,S,3,1,4,0,False,SUCCESSFUL,0.19,342.6,58.06433343887329,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-14,7141783,9,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t01__r04.txt
3.13t,CG,S,3,1,5,0,False,SUCCESSFUL,0.19,342.7,58.96639108657837,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7141784,10,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t01__r05.txt
3.13t,CG,S,3,4,1,0,False,SUCCESSFUL,0.28,240.98,58.12954568862915,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7141784,10,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t04__r01.txt
3.13t,CG,S,3,4,2,0,False,SUCCESSFUL,0.28,240.99,57.948267221450806,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-35,7141784,10,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t04__r02.txt
3.13t,CG,S,3,4,3,0,False,SUCCESSFUL,0.27,244.99,57.56916546821594,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7141785,11,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t04__r03.txt
3.13t,CG,S,3,4,4,0,False,SUCCESSFUL,0.27,244.75,56.9907705783844,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7141785,11,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t04__r04.txt
3.13t,CG,S,3,4,5,0,False,SUCCESSFUL,0.27,244.94,57.45914936065674,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7141785,11,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t04__r05.txt
3.13t,CG,S,3,16,1,0,False,SUCCESSFUL,0.6,110.77,60.43587803840637,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-47,7141786,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t16__r01.txt
3.13t,CG,S,3,16,2,0,False,SUCCESSFUL,0.6,110.86,57.5704345703125,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-47,7141786,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t16__r02.txt
3.13t,CG,S,3,16,3,0,False,SUCCESSFUL,0.6,111.08,60.86452865600586,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-52,7142102,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t16__r03.txt
3.13t,CG,S,3,16,4,0,False,SUCCESSFUL,0.6,111.73,57.4284770488739,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-52,7142102,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t16__r04.txt
3.13t,CG,S,3,16,5,0,False,SUCCESSFUL,0.6,111.34,57.42558526992798,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-52,7142102,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t16__r05.txt
3.13t,CG,S,3,32,1,0,False,SUCCESSFUL,1.09,61.18,59.55122780799866,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-60,7142103,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t32__r01.txt
3.13t,CG,S,3,32,2,0,False,SUCCESSFUL,1.09,61.33,57.923436880111694,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-60,7142103,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t32__r02.txt
3.13t,CG,S,3,32,3,0,False,SUCCESSFUL,1.09,60.89,58.36297249794006,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-60,7142103,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t32__r03.txt
3.13t,CG,S,3,32,4,0,False,SUCCESSFUL,1.09,61.34,59.37150502204895,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7142104,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t32__r04.txt
3.13t,CG,S,3,32,5,0,False,SUCCESSFUL,1.09,60.92,58.00164580345154,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7142104,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__S__m3__t32__r05.txt
3.13t,CG,W,2,1,1,0,False,SUCCESSFUL,104.6,4.02,184.1946358680725,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-20,7163199,76,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t01__r01.txt
3.13t,CG,W,2,1,2,0,False,SUCCESSFUL,101.71,4.14,180.41180229187012,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-20,7163199,76,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t01__r02.txt
3.13t,CG,W,2,1,3,0,False,SUCCESSFUL,103.66,4.06,182.3273148536682,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-20,7163199,76,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t01__r03.txt
3.13t,CG,W,2,4,1,0,False,SUCCESSFUL,104.4,4.03,183.7216169834137,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-49,7163200,77,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t04__r01.txt
3.13t,CG,W,2,4,2,0,False,SUCCESSFUL,104.59,4.02,183.04319548606873,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-49,7163200,77,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t04__r02.txt
3.13t,CG,W,2,4,3,0,False,SUCCESSFUL,104.49,4.03,183.11429953575134,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-49,7163200,77,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t04__r03.txt
3.13t,CG,W,2,16,1,0,False,SUCCESSFUL,98.12,4.29,169.1170573234558,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-106,7163201,78,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t16__r01.txt
3.13t,CG,W,2,16,2,0,False,SUCCESSFUL,99.84,4.21,169.43111443519592,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-106,7163201,78,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t16__r02.txt
3.13t,CG,W,2,16,3,0,False,SUCCESSFUL,97.81,4.3,169.00983262062073,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-116,7163202,79,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t16__r03.txt
3.13t,CG,W,2,32,1,0,False,SUCCESSFUL,114.1,3.69,184.74345421791077,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-116,7163202,79,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t32__r01.txt
3.13t,CG,W,2,32,2,0,False,SUCCESSFUL,111.78,3.76,182.1442093849182,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-116,7163202,79,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t32__r02.txt
3.13t,CG,W,2,32,3,0,False,SUCCESSFUL,130.12,3.23,211.70298600196838,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-71,7163556,80,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m2__t32__r03.txt
3.13t,CG,W,3,1,1,0,False,SUCCESSFUL,1.2,351.24,72.72585797309875,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-71,7163556,80,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t01__r01.txt
3.13t,CG,W,3,1,2,0,False,SUCCESSFUL,1.2,351.41,73.49726462364197,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-71,7163556,80,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t01__r02.txt
3.13t,CG,W,3,1,3,0,False,SUCCESSFUL,0.95,441.77,65.41887354850769,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-102,7163557,81,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t01__r03.txt
3.13t,CG,W,3,4,1,0,False,SUCCESSFUL,1.03,407.81,64.09294962882996,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-102,7163557,81,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t04__r01.txt
3.13t,CG,W,3,4,2,0,False,SUCCESSFUL,1.29,327.29,73.14579176902771,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7163589,82,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t04__r02.txt
3.13t,CG,W,3,4,3,0,False,SUCCESSFUL,1.28,327.39,73.2964301109314,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7163589,82,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t04__r03.txt
3.13t,CG,W,3,16,1,0,False,SUCCESSFUL,1.62,260.15,73.8943121433258,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-46,7163589,82,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t16__r01.txt
3.13t,CG,W,3,16,2,0,False,SUCCESSFUL,1.61,260.48,74.71434164047241,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-3,7163620,83,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t16__r02.txt
3.13t,CG,W,3,16,3,0,False,SUCCESSFUL,1.61,260.55,73.19677424430847,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-3,7163620,83,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t16__r03.txt
3.13t,CG,W,3,32,1,0,False,SUCCESSFUL,2.11,199.7,73.88320779800415,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-3,7163620,83,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t32__r01.txt
3.13t,CG,W,3,32,2,0,False,SUCCESSFUL,2.11,199.56,74.62573337554932,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-20,7163759,84,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t32__r02.txt
3.13t,CG,W,3,32,3,0,False,SUCCESSFUL,2.11,199.64,73.91575002670288,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-20,7163759,84,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__CG__W__m3__t32__r03.txt
3.13t,EP,S,2,1,1,0,False,SUCCESSFUL,37.68,0.89,55.412362575531006,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-72,7142105,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t01__r01.txt
3.13t,EP,S,2,1,2,0,False,SUCCESSFUL,37.67,0.89,52.6726450920105,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-72,7142105,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t01__r02.txt
3.13t,EP,S,2,1,3,0,False,SUCCESSFUL,37.8,0.89,52.906556129455566,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-72,7142105,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t01__r03.txt
3.13t,EP,S,2,1,4,0,False,SUCCESSFUL,37.92,0.88,53.840245962142944,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-69,7142791,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t01__r04.txt
3.13t,EP,S,2,1,5,0,False,SUCCESSFUL,37.19,0.9,52.45618295669556,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-69,7142791,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t01__r05.txt
3.13t,EP,S,2,4,1,0,False,SUCCESSFUL,37.56,0.89,52.50468444824219,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-69,7142791,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t04__r01.txt
3.13t,EP,S,2,4,2,0,False,SUCCESSFUL,38.72,0.87,53.85565114021301,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-69,7143022,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t04__r02.txt
3.13t,EP,S,2,4,3,0,False,SUCCESSFUL,38.3,0.88,54.09563684463501,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-69,7143022,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t04__r03.txt
3.13t,EP,S,2,4,4,0,False,SUCCESSFUL,38.31,0.88,53.31585335731506,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7143279,19,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t04__r04.txt
3.13t,EP,S,2,4,5,0,False,SUCCESSFUL,38.13,0.88,52.99425768852234,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7143279,19,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t04__r05.txt
3.13t,EP,S,2,16,1,0,False,SUCCESSFUL,38.7,0.87,53.60885214805603,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7143279,19,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t16__r01.txt
3.13t,EP,S,2,16,2,0,False,SUCCESSFUL,37.89,0.89,52.94790315628052,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7143408,20,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t16__r02.txt
3.13t,EP,S,2,16,3,0,False,SUCCESSFUL,38.19,0.88,53.04535460472107,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7143408,20,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t16__r03.txt
3.13t,EP,S,2,16,4,0,False,SUCCESSFUL,38.47,0.87,53.37565541267395,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7143408,20,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t16__r04.txt
3.13t,EP,S,2,16,5,0,False,SUCCESSFUL,37.6,0.89,52.57888627052307,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",clk-62,7143501,21,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130136_versions/raw/py313t__EP__S__m2__t16__r05.txt
