python_tag,benchmark,class,mode,threads,rep,returncode,timed_out,verification,npb_seconds,mops,wall_seconds,python_version,node,slurm_job_id,slurm_array_task_id,raw_log
3.15t,EP,S,0,16,3,0,False,SUCCESSFUL,53.37,0.63,54.56587767601013,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7141788,11,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m0__t16__r03.txt
3.15t,EP,S,0,32,1,0,False,SUCCESSFUL,54.59,0.61,55.90084457397461,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7141788,11,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m0__t32__r01.txt
3.15t,EP,S,0,32,2,0,False,SUCCESSFUL,53.36,0.63,54.91006135940552,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m0__t32__r02.txt
3.15t,EP,S,0,32,3,0,False,SUCCESSFUL,53.6,0.63,54.818954944610596,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m0__t32__r03.txt
3.15t,EP,S,1,1,1,0,False,SUCCESSFUL,52.38,0.64,53.623486042022705,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t01__r01.txt
3.15t,EP,S,1,1,2,0,False,SUCCESSFUL,52.66,0.64,53.84137177467346,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t01__r02.txt
3.15t,EP,S,1,1,3,0,False,SUCCESSFUL,52.37,0.64,53.60828518867493,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t01__r03.txt
3.15t,EP,S,1,2,1,0,False,SUCCESSFUL,53.4,0.63,54.58264422416687,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t02__r01.txt
3.15t,EP,S,1,2,2,0,False,SUCCESSFUL,52.94,0.63,54.23922896385193,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t02__r02.txt
3.15t,EP,S,1,2,3,0,False,SUCCESSFUL,53.61,0.63,54.93131446838379,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-62,7141789,12,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t02__r03.txt
3.15t,EP,S,1,4,1,0,False,SUCCESSFUL,54.14,0.62,56.21114706993103,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t04__r01.txt
3.15t,EP,S,1,4,2,0,False,SUCCESSFUL,53.27,0.63,54.65204620361328,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t04__r02.txt
3.15t,EP,S,1,4,3,0,False,SUCCESSFUL,53.61,0.63,54.875978231430054,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t04__r03.txt
3.15t,EP,S,1,8,1,0,False,SUCCESSFUL,55.12,0.61,56.3529109954834,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t08__r01.txt
3.15t,EP,S,1,8,2,0,False,SUCCESSFUL,53.43,0.63,54.66134762763977,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t08__r02.txt
3.15t,EP,S,1,8,3,0,False,SUCCESSFUL,53.26,0.63,54.549147605895996,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t08__r03.txt
3.15t,EP,S,1,16,1,0,False,SUCCESSFUL,54.08,0.62,55.26591634750366,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t16__r01.txt
3.15t,EP,S,1,16,2,0,False,SUCCESSFUL,53.35,0.63,54.60016894340515,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-72,7141790,13,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t16__r02.txt
3.15t,EP,S,1,16,3,0,False,SUCCESSFUL,53.81,0.62,55.618555545806885,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t16__r03.txt
3.15t,EP,S,1,32,1,0,False,SUCCESSFUL,53.46,0.63,54.709991455078125,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t32__r01.txt
3.15t,EP,S,1,32,2,0,False,SUCCESSFUL,54.27,0.62,55.52156615257263,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t32__r02.txt
3.15t,EP,S,1,32,3,0,False,SUCCESSFUL,53.21,0.63,54.457767486572266,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m1__t32__r03.txt
3.15t,EP,S,2,1,1,0,False,SUCCESSFUL,43.97,0.76,58.01165223121643,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t01__r01.txt
3.15t,EP,S,2,1,2,0,False,SUCCESSFUL,43.62,0.77,56.43621778488159,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t01__r02.txt
3.15t,EP,S,2,1,3,0,False,SUCCESSFUL,44.22,0.76,56.939112186431885,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t01__r03.txt
3.15t,EP,S,2,2,1,0,False,SUCCESSFUL,43.48,0.77,56.22141218185425,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7144189,14,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t02__r01.txt
3.15t,EP,S,2,2,2,0,False,SUCCESSFUL,43.99,0.76,57.74015665054321,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t02__r02.txt
3.15t,EP,S,2,2,3,0,False,SUCCESSFUL,43.75,0.77,56.515389919281006,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t02__r03.txt
3.15t,EP,S,2,4,1,0,False,SUCCESSFUL,44.02,0.76,57.045804023742676,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t04__r01.txt
3.15t,EP,S,2,4,2,0,False,SUCCESSFUL,44.26,0.76,56.999367237091064,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t04__r02.txt
3.15t,EP,S,2,4,3,0,False,SUCCESSFUL,43.56,0.77,56.37801551818848,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t04__r03.txt
3.15t,EP,S,2,8,1,0,False,SUCCESSFUL,43.72,0.77,56.49143147468567,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t08__r01.txt
3.15t,EP,S,2,8,2,0,False,SUCCESSFUL,44.2,0.76,56.93011450767517,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t08__r02.txt
3.15t,EP,S,2,8,3,0,False,SUCCESSFUL,43.57,0.77,56.30897283554077,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-58,7144210,15,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t08__r03.txt
3.15t,EP,S,2,16,1,0,False,SUCCESSFUL,44.27,0.76,58.286386251449585,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t16__r01.txt
3.15t,EP,S,2,16,2,0,False,SUCCESSFUL,43.62,0.77,56.37588596343994,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t16__r02.txt
3.15t,EP,S,2,16,3,0,False,SUCCESSFUL,44.14,0.76,57.0220160484314,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t16__r03.txt
3.15t,EP,S,2,32,1,0,False,SUCCESSFUL,44.28,0.76,57.13039040565491,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t32__r01.txt
3.15t,EP,S,2,32,2,0,False,SUCCESSFUL,43.94,0.76,56.82572293281555,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t32__r02.txt
3.15t,EP,S,2,32,3,0,False,SUCCESSFUL,43.81,0.77,56.57965326309204,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m2__t32__r03.txt
3.15t,EP,S,3,1,1,0,False,SUCCESSFUL,1.28,26.23,25.42013192176819,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t01__r01.txt
3.15t,EP,S,3,1,2,0,False,SUCCESSFUL,1.28,26.16,25.440911769866943,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-35,7144219,16,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t01__r02.txt
3.15t,EP,S,3,1,3,0,False,SUCCESSFUL,1.28,26.22,25.39157247543335,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t01__r03.txt
3.15t,EP,S,3,2,1,0,False,SUCCESSFUL,1.28,26.18,25.315389394760132,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t02__r01.txt
3.15t,EP,S,3,2,2,0,False,SUCCESSFUL,1.28,26.18,25.299004793167114,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t02__r02.txt
3.15t,EP,S,3,2,3,0,False,SUCCESSFUL,1.28,26.17,25.417582750320435,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t02__r03.txt
3.15t,EP,S,3,4,1,0,False,SUCCESSFUL,1.29,26.08,25.352376461029053,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t04__r01.txt
3.15t,EP,S,3,4,2,0,False,SUCCESSFUL,1.29,26.1,25.75123357772827,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t04__r02.txt
3.15t,EP,S,3,4,3,0,False,SUCCESSFUL,1.28,26.13,25.38878083229065,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t04__r03.txt
3.15t,EP,S,3,8,1,0,False,SUCCESSFUL,1.29,25.93,25.407352685928345,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-47,7144233,17,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t08__r01.txt
3.15t,EP,S,3,8,2,0,False,SUCCESSFUL,1.3,25.9,26.351428508758545,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t08__r02.txt
3.15t,EP,S,3,8,3,0,False,SUCCESSFUL,1.3,25.88,25.33360743522644,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t08__r03.txt
3.15t,EP,S,3,16,1,0,False,SUCCESSFUL,1.32,25.5,25.38925313949585,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t16__r01.txt
3.15t,EP,S,3,16,2,0,False,SUCCESSFUL,1.32,25.51,25.3809175491333,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t16__r02.txt
3.15t,EP,S,3,16,3,0,False,SUCCESSFUL,1.32,25.51,25.343579292297363,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t16__r03.txt
3.15t,EP,S,3,32,1,0,False,SUCCESSFUL,1.35,24.82,25.667866230010986,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t32__r01.txt
3.15t,EP,S,3,32,2,0,False,SUCCESSFUL,1.35,24.82,25.442723274230957,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t32__r02.txt
3.15t,EP,S,3,32,3,0,False,SUCCESSFUL,1.35,24.8,25.368491172790527,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7144234,18,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__S__m3__t32__r03.txt
3.15t,EP,W,2,1,1,0,False,SUCCESSFUL,86.99,0.77,99.75718593597412,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7161225,50,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t01__r01.txt
3.15t,EP,W,2,1,2,0,False,SUCCESSFUL,86.9,0.77,99.69751954078674,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7161225,50,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t01__r02.txt
3.15t,EP,W,2,1,3,0,False,SUCCESSFUL,87.69,0.77,100.4846625328064,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7161225,50,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t01__r03.txt
3.15t,EP,W,2,2,1,0,False,SUCCESSFUL,86.96,0.77,99.73668384552002,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-60,7161225,50,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t02__r01.txt
3.15t,EP,W,2,2,2,0,False,SUCCESSFUL,89.63,0.75,102.44401741027832,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t02__r02.txt
3.15t,EP,W,2,2,3,0,False,SUCCESSFUL,88.02,0.76,100.80485844612122,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t02__r03.txt
3.15t,EP,W,2,4,1,0,False,SUCCESSFUL,88.23,0.76,101.19589710235596,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t04__r01.txt
3.15t,EP,W,2,4,2,0,False,SUCCESSFUL,87.79,0.76,100.68544721603394,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t04__r02.txt
3.15t,EP,W,2,4,3,0,False,SUCCESSFUL,87.35,0.77,100.24626922607422,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t04__r03.txt
3.15t,EP,W,2,8,1,0,False,SUCCESSFUL,86.96,0.77,99.7716748714447,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t08__r01.txt
3.15t,EP,W,2,8,2,0,False,SUCCESSFUL,88.8,0.76,101.59058213233948,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t08__r02.txt
3.15t,EP,W,2,8,3,0,False,SUCCESSFUL,87.89,0.76,100.8090398311615,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-69,7161306,51,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t08__r03.txt
3.15t,EP,W,2,16,1,0,False,SUCCESSFUL,87.62,0.77,101.53296899795532,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t16__r01.txt
3.15t,EP,W,2,16,2,0,False,SUCCESSFUL,87.58,0.77,100.45643830299377,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t16__r02.txt
3.15t,EP,W,2,16,3,0,False,SUCCESSFUL,88.0,0.76,100.97393989562988,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t16__r03.txt
3.15t,EP,W,2,32,1,0,False,SUCCESSFUL,87.74,0.76,101.32936716079712,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t32__r01.txt
3.15t,EP,W,2,32,2,0,False,SUCCESSFUL,88.16,0.76,101.1413311958313,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t32__r02.txt
3.15t,EP,W,2,32,3,0,False,SUCCESSFUL,89.95,0.75,102.82327103614807,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m2__t32__r03.txt
3.15t,EP,W,3,1,1,0,False,SUCCESSFUL,2.56,26.25,26.895085334777832,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m3__t01__r01.txt
3.15t,EP,W,3,1,2,0,False,SUCCESSFUL,2.56,26.23,26.63127827644348,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-70,7161307,52,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m3__t01__r02.txt
3.15t,EP,W,3,1,3,0,False,SUCCESSFUL,2.27,29.59,25.10859227180481,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",clk-103,7163474,53,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260526_130149_full315/raw/py315t__EP__W__m3__t01__r03.txt
